,cor_name,rpt_year,rpt_month,rcpNo,dcmNo,eleId,offset,length,dtd,tocNo
334,에스제이엠홀딩스,2005,6,20050812000671,1154138,3559,373673,845036,dart2.dtd,20
335,에쓰씨엔지니어링,2005,6,20050812001095,1155016,2861,303001,331432,dart2.dtd,20
336,에이블씨엔씨,2005,6,20050816000400,1156263,2596,266435,417544,dart2.dtd,20
337,에이엔피,2005,6,20050802000152,1147361,2598,276706,343992,dart2.dtd,20
338,에이프로젠,2005,6,20050816000014,1155515,3278,355553,964110,dart2.dtd,20
339,에이프로젠바이오로직스,2005,3,20050516001278,1107488,2264,235909,269238,dart2.dtd,20
340,엔씨소프트,2005,6,20050830000051,1163757,2560,261340,425864,dart2.dtd,22
341,엔피씨,2005,6,20050816000461,1156384,2854,303261,841120,dart2.dtd,20
342,엘에스일렉트릭,2005,6,20050812000435,1153651,4053,438006,763627,dart2.dtd,20
343,영보화학,2005,6,20050816000240,1155954,3198,341421,526840,dart2.dtd,20
344,영원무역홀딩스,2005,6,20050831000238,1164966,3008,313372,854112,dart2.dtd,21
345,영진약품,2005,6,20050812000473,1153721,3935,413081,331479,dart2.dtd,20
346,영풍,2005,6,20050816000464,1156389,2818,308216,794991,dart2.dtd,20
347,영풍제지,2005,6,20050816000498,1156463,2616,257955,357664,dart2.dtd,20
348,영화금속,2005,6,20050816000104,1155689,2630,273182,333044,dart2.dtd,20
349,예스코홀딩스,2005,6,20050816000028,1155539,2706,279569,450798,dart2.dtd,11
350,오뚜기,2005,6,20050812000851,1154511,2791,278493,315845,dart2.dtd,20
351,오리엔트바이오,2005,9,20051114001572,1202694,2687,279529,599747,dart2.dtd,20
352,오리온홀딩스,2005,6,20050812000945,1154697,4191,451251,772940,dart2.dtd,20
353,와이투솔루션,2005,6,20050812000414,1153609,3162,334375,381881,dart2.dtd,20
354,용평리조트,2004,12,20050214000072,985996,2415,250905,301109,dart2.dtd,11
355,우리종금,2005,9,20051114001283,1202265,2599,271938,236336,dart2.dtd,11
356,우성,2005,6,20050812000170,1153113,2814,294286,426641,dart2.dtd,20
357,우신시스템,2005,6,20050812000749,1154317,3131,322288,236505,dart2.dtd,20
358,우진플라임,2005,6,20050816000215,1155906,3498,363154,521092,dart2.dtd,20
359,웅진,2005,6,20050816000955,1157384,2708,320762,549809,dart2.dtd,20
360,원림,2005,6,20050813000043,1155285,2542,262705,341574,dart2.dtd,20
361,웰바이오텍,2005,6,20050812000241,1153253,3375,355569,728235,dart2.dtd,11
362,윌비스,2005,6,20050811000375,1152733,2372,247402,673291,dart2.dtd,19
363,유나이티드,2005,9,20051114000086,1200737,2892,306788,187028,dart2.dtd,20
364,유니드,2005,6,20050812000476,1153729,3153,348085,440491,dart2.dtd,20
365,유니온,2005,6,20050812000070,1152922,2422,246300,266576,dart2.dtd,20
366,유니켐,2005,6,20050808000069,1149568,2507,261403,332778,dart2.dtd,20
367,유니퀘스트,2005,6,20050811000130,1152223,3089,331535,371778,dart2.dtd,19
368,유성기업,2005,6,20050812000226,1153223,2616,275770,376366,dart2.dtd,20
369,유수홀딩스,2005,6,20050816000733,1156927,5095,526730,482177,dart2.dtd,20
370,유안타증권,2005,9,20051114001030,1201903,4998,526369,976783,dart2.dtd,16
371,유엔젤,2005,6,20050816000216,1155907,2595,273407,451537,dart2.dtd,20
372,유유제약,2005,9,20051115000335,1203920,2931,345609,359949,dart2.dtd,20
373,유진증권,2005,9,20051114001352,1202369,3319,375611,764315,dart2.dtd,16
374,유한양행,2005,6,20050812000872,1154556,5374,589660,492234,dart2.dtd,20
375,유화증권,2005,9,20051114000544,1201290,3234,328302,611298,dart2.dtd,16
376,율촌화학,2005,6,20050812000342,1153460,4517,484991,470311,dart2.dtd,20
377,이건산업,2005,3,20050516000833,1106907,2539,260855,691095,dart2.dtd,20
378,이구산업,2005,6,20050812000903,1154616,2634,279786,337835,dart2.dtd,20
379,이수페타시스,2005,6,20050816000575,1156622,2864,295613,507776,dart2.dtd,20
380,이수화학,2005,6,20050811000045,1152053,5345,577073,513411,dart2.dtd,20
381,이스타코,2005,6,20050812000726,1154265,3058,319767,581596,dart2.dtd,16
382,이엔플러스,2005,6,20050812000711,1154232,3979,417809,493018,dart2.dtd,20
383,이화산업,2005,9,20051114000894,1201737,3462,359274,440666,dart2.dtd,11
384,인디에프,2005,6,20050816000004,1155495,2316,226132,398248,dart2.dtd,20
385,인스코비,2005,6,20050816001216,1157904,2593,259588,556837,dart2.dtd,22
386,인지컨트롤스,2005,6,20050829000303,1163644,3249,333537,355836,dart2.dtd,22
387,인팩,2005,6,20050816000449,1156360,3533,368480,518380,dart2.dtd,20
388,일동홀딩스,2005,9,20051109000023,1197535,2748,285576,405121,dart2.dtd,20
389,일성건설,2005,6,20050816000043,1155568,2551,261066,269011,dart2.dtd,20
390,일성신약,2005,6,20050816000421,1156302,2771,284504,333573,dart2.dtd,20
391,일신방직,2005,6,20050901000150,1165399,3330,344878,384603,dart2.dtd,22
392,일신석재,2005,6,20050816000684,1156828,2394,238762,264988,dart2.dtd,20
393,일양약품,2005,9,20051114000344,1201040,3105,330717,449606,dart2.dtd,20
394,일정실업,2005,6,20050812000910,1154627,3255,338730,565290,dart2.dtd,20
395,일진다이아,2005,6,20050812000384,1153554,2237,232718,514662,dart2.dtd,20
396,일진디스플,2005,6,20050816000380,1156223,2330,249702,927860,dart2.dtd,20
397,일진머티리얼즈,2005,6,20050816000492,1156448,2782,285620,516440,dart2.dtd,20
398,일진홀딩스,2005,6,20050816000030,1155542,3290,354976,1297328,dart2.dtd,20
399,자화전자,2005,6,20050812000630,1154045,2469,266904,571109,dart2.dtd,20
400,전방,2005,6,20050811000201,1152354,2488,263420,988968,dart2.dtd,20
401,제이준코스메틱,2005,6,20050816000285,1156037,2798,285056,819027,dart2.dtd,20
402,제일기획,2005,6,20050831000264,1165024,3234,339531,688456,dart2.dtd,13
403,제일파마홀딩스,2005,6,20050812001153,1155140,3556,393119,611419,dart2.dtd,20
404,제주은행,2005,6,20050816000997,1157462,3187,337473,1215157,dart2.dtd,16
405,조광페인트,2005,6,20050811000055,1152074,4446,483739,687398,dart2.dtd,20
406,조광피혁,2005,6,20050816000332,1156135,2157,224916,803733,dart2.dtd,20
407,조비,2005,6,20050816000210,1155896,3061,327113,564456,dart2.dtd,20
408,조선내화,2005,6,20050810000102,1151103,2797,298630,592960,dart2.dtd,20
409,조일알미늄,2005,6,20050812000392,1153570,2333,239322,250012,dart2.dtd,20
410,조흥,2005,6,20050812000436,1153654,2508,249741,306458,dart2.dtd,20
411,종근당바이오,2005,6,20050812000495,1153758,2676,269163,292216,dart2.dtd,20
412,종근당홀딩스,2005,6,20050816001191,1157846,3258,339507,506937,dart2.dtd,20
413,지투알,2005,6,20050816000507,1156475,2233,218854,639446,dart2.dtd,11
414,진양산업,2005,6,20050816000127,1155732,2005,207466,513245,dart2.dtd,20
415,진양폴리우레탄,2005,6,20050816001011,1157492,2436,252094,601460,dart2.dtd,20
416,진양화학,2005,6,20050816000286,1156039,2011,210052,141746,dart2.dtd,20
417,진원생명과학,2005,6,20050816000911,1157297,2381,239483,444829,dart2.dtd,20
418,진흥기업,2005,6,20050816000587,1156640,2914,318834,495706,dart2.dtd,20
419,참엔지니어링,2005,6,20050816000518,1156507,3369,376024,613157,dart2.dtd,20
420,천일고속,2005,6,20050811000073,1152107,2328,230850,346509,dart2.dtd,19
421,체시스,2004,12,20050214000033,985929,2473,251272,472868,dart2.dtd,20
422,카카오,2005,6,20050812001173,1155177,2968,317110,447201,dart2.dtd,11
423,카프로,2005,6,20050812000308,1153395,2306,230005,466600,dart2.dtd,20
424,케이비아이동국실업,2005,6,20050816000747,1156955,2495,263804,498824,dart2.dtd,20
425,케이씨,2005,6,20050812000179,1153131,2843,300638,497202,dart2.dtd,20
426,케이씨씨,2005,6,20050816000952,1157375,5642,617348,869628,dart2.dtd,20
427,케이씨티시,2005,6,20050831000126,1164700,2843,309812,596452,dart2.dtd,22
428,케이티,2005,6,20050812001093,1155013,3893,430864,753994,dart2.dtd,11
429,케이티스카이라이프,2005,6,20050816000278,1156023,2460,255048,307084,dart2.dtd,19
430,케이티앤지,2005,6,20050812000347,1153469,5708,628243,560786,dart2.dtd,20
431,코리아써키트,2005,6,20050816000238,1155950,2932,309700,506446,dart2.dtd,20
432,코리안리,2005,9,20051114001191,1202124,2399,248195,298828,dart2.dtd,16
433,코스맥스비티아이,2005,6,20050816000751,1156963,2311,236213,327744,dart2.dtd,20
434,코스모신소재,2005,6,20050812000686,1154186,3582,374235,446937,dart2.dtd,20
435,코스모화학,2005,6,20050812000168,1153110,2573,254392,341362,dart2.dtd,20
436,코아스,2005,6,20050816000226,1155930,5115,566777,412411,dart2.dtd,19
437,코오롱,2005,6,20050817000208,1158522,6961,757398,537768,dart2.dtd,22
438,코오롱글로벌,2005,6,20050816000373,1156211,6090,670060,1203017,dart2.dtd,20
439,코웨이,2005,6,20050816001087,1157649,2454,260021,680185,dart2.dtd,20
440,콘텐트리중앙,2005,6,20050816000754,1156974,2221,220762,447579,dart2.dtd,20
441,콤텍시스템,2005,6,,,,,,,
442,큐로,2005,6,20050829000161,1163296,4020,441983,493277,dart2.dtd,22
443,크라운해태홀딩스,2005,6,20050812000750,1154320,2907,313604,450478,dart2.dtd,20
444,키다리스튜디오,2005,6,20050909000025,1168998,2349,246381,384551,dart2.dtd,21
445,키움증권,2005,9,20051114001514,1202605,2656,270796,697798,dart2.dtd,16
446,태경비케이,2005,6,20050816000938,1157351,3772,388640,408789,dart2.dtd,20
447,태경산업,2005,6,20050816001091,1157657,3754,390417,416883,dart2.dtd,20
448,태경케미컬,2005,6,20050816000939,1157352,2353,248181,262468,dart2.dtd,20
449,태광산업,2005,6,20050812000853,1154515,2862,293100,695019,dart2.dtd,20
450,태림포장,2005,6,20050813000119,1155444,2826,287067,268093,dart2.dtd,20
451,태양금속공업,2005,6,20050816000170,1155813,2402,246777,554450,dart2.dtd,20
452,태영건설,2005,6,20050831000212,1164897,4323,475371,573712,dart2.dtd,22
453,태원물산,2005,6,20050813000082,1155368,2329,236273,292373,dart2.dtd,20
454,태평양물산,2005,6,20050816000669,1156802,4383,473571,412965,dart2.dtd,20
455,텔코웨어,2005,6,20050812000041,1152866,2478,276237,246718,dart2.dtd,20
456,티에이치엔,2005,6,20050816000209,1155893,2753,278036,416554,dart2.dtd,20
457,티웨이홀딩스,2005,6,20050822000119,1160204,2976,316639,358340,dart2.dtd,22
458,티케이지휴켐스,2005,6,20050908000001,1168259,2852,289427,316471,dart2.dtd,22
459,파미셀,2005,6,20050901000045,1165163,2673,264540,441847,dart2.dtd,22
460,팜스코,2005,6,20050810000092,1151077,3046,318449,415013,dart2.dtd,20
461,팜젠사이언스,2005,6,20050812000466,1153711,2898,299874,169073,dart2.dtd,20
462,퍼스텍,2005,6,20050812000390,1153566,2714,283844,1052419,dart2.dtd,20
463,퍼시스,2005,6,20050811000271,1152505,2727,280928,432002,dart2.dtd,20
464,페이퍼코리아,2005,6,20050810000010,1150893,2589,262093,421474,dart2.dtd,20
465,평화홀딩스,2005,6,20050809000051,1150189,3003,323812,559344,dart2.dtd,20
466,포스코스틸리온,2005,6,20050816000483,1156430,2470,266432,501098,dart2.dtd,20
467,포스코인터내셔널,2005,6,20050812000373,1153531,5818,612027,956168,dart2.dtd,19
468,포스코케미칼,2005,6,20050812000541,1153863,2545,262496,380148,dart2.dtd,20
469,풀무원,2005,6,20050816000548,1156566,3576,368070,702975,dart2.dtd,19
470,풍산홀딩스,2005,6,20050812000778,1154380,4482,478838,1185870,dart2.dtd,20
471,플레이그램,2005,6,20050812000721,1154253,4232,456223,599503,dart2.dtd,19
472,하나투어,2005,6,20050816000884,1157244,2476,260548,426949,dart2.dtd,11
473,하이스틸,2005,6,20050812000663,1154115,2953,299328,289496,dart2.dtd,20
474,하이트론씨스템즈,2005,6,20050816000161,1155794,4377,448979,349514,dart2.dtd,20
475,하이트진로,2005,6,20050816000869,1157210,4696,508326,802140,dart2.dtd,20
476,하이트진로홀딩스,2005,6,20050816000718,1156899,3669,406801,857383,dart2.dtd,20
477,한국가스공사,2005,6,20050812000863,1154536,5736,643144,417644,dart2.dtd,20
478,한국공항,2005,6,20050830000286,1164341,2741,298662,447909,dart2.dtd,22
479,한국금융지주,2005,9,20051114001359,1202377,1816,190801,940674,dart2.dtd,16
480,한국내화,2005,6,20050812000503,1153780,2515,257167,503749,dart2.dtd,20
481,한국단자공업,2005,6,20050829000202,1163389,3797,389219,599095,dart2.dtd,22
482,한국석유공업,2005,6,20050816000222,1155920,3637,381996,401949,dart2.dtd,20
483,한국수출포장공업,2005,6,20050812000426,1153637,2195,226311,329228,dart2.dtd,20
484,한국쉘석유,2005,6,20050816000667,1156797,2918,294718,132696,dart2.dtd,20
485,한국앤컴퍼니,2005,6,20050816000124,1155729,3526,389530,580827,dart2.dtd,20
486,한국전력공사,2005,6,20050816000883,1157242,3291,358032,598890,dart2.dtd,20
487,한국전자홀딩스,2005,6,20050812000668,1154122,2438,264425,862780,dart2.dtd,20
488,한국조선해양,2005,6,20050812000260,1153297,3166,359055,576572,dart2.dtd,20
489,한국주강,2005,6,20050830000113,1163894,2670,275964,307453,dart2.dtd,22
490,한국주철관공업,2005,9,20051123000135,1207796,2105,216300,124443,dart2.dtd,22
491,한국카본,2005,6,20050812000583,1153950,4332,450102,298565,dart2.dtd,20
492,한국콜마홀딩스,2005,9,20051114000244,1200920,2313,238195,426349,dart2.dtd,20
493,한국토지신탁,2005,6,20050816000405,1156273,2610,274376,350544,dart2.dtd,11
494,한국특강,2005,6,20050812000049,1152883,2884,296709,339108,dart2.dtd,20
495,한국프랜지공업,2005,6,20050829000252,1163526,3070,315702,714727,dart2.dtd,22
496,한국항공우주,2005,6,20050816000472,1156405,1794,182897,233682,dart2.dtd,20
497,한국화장품제조,2005,6,20050812000254,1153286,2451,255071,773044,dart2.dtd,20
498,한농화성,2005,6,20050812001020,1154884,2544,257994,419142,dart2.dtd,20
499,한독,2005,6,20050816000928,1157328,3035,340849,236408,dart2.dtd,22
500,한미반도체,2005,6,20050816001178,1157829,3736,398819,283434,dart2.dtd,22
501,한미사이언스,2005,6,20050816000514,1156494,2963,321481,507968,dart2.dtd,20
502,한샘,2005,6,20050816000087,1155654,2068,212210,531827,dart2.dtd,19
503,한섬,2005,6,20050812000487,1153745,2605,275866,902201,dart2.dtd,20
504,한성기업,2005,6,20050816000989,1157441,3037,313079,398418,dart2.dtd,20
505,한세예스24홀딩스,2005,6,20050812000572,1153928,1841,186331,461426,dart2.dtd,20
506,한솔로지스틱스,2005,6,20050831000226,1164947,2337,238665,155070,dart2.dtd,13
507,한솔케미칼,2005,6,20050812000359,1153496,2873,292830,820904,dart2.dtd,20
508,한솔테크닉스,2005,6,20050812000330,1153436,2699,285238,366031,dart2.dtd,20
509,한솔피엔에스,2005,6,20050812000960,1154736,2084,218847,714847,dart2.dtd,11
510,한솔홀딩스,2005,6,20050816000773,1157014,3262,337803,550439,dart2.dtd,20
511,한솔홈데코,2005,6,20050906000191,1167504,3463,372922,891958,dart2.dtd,22
512,한신공영,2005,6,20050816000516,1156498,4338,454358,357599,dart2.dtd,20
513,한신기계공업,2005,6,20050830000023,1163701,2329,245419,457629,dart2.dtd,22
514,한양증권,2005,9,20051114000041,1200683,2850,315769,375917,dart2.dtd,16
515,한온시스템,2005,6,20050812000098,1152974,2751,295643,437021,dart2.dtd,20
516,한올바이오파마,2005,6,20050812000506,1153786,2940,312381,329552,dart2.dtd,20
517,한익스프레스,2005,6,20050816000531,1156533,2437,255067,392013,dart2.dtd,20
518,한일철강,2005,6,20050816000787,1157034,2277,228864,641501,dart2.dtd,20
519,한일현대시멘트,2005,6,20050812000643,1154080,3142,315661,490049,dart2.dtd,20
520,한일홀딩스,2005,6,20050812000401,1153582,2758,296846,947965,dart2.dtd,20
521,한진,2005,6,20050913000100,1170861,4694,572731,433855,dart2.dtd,13
522,한진중공업홀딩스,2005,6,20050816000775,1157015,3002,326182,794223,dart2.dtd,20
523,한창,2005,6,20050812000378,1153543,2918,306570,652133,dart2.dtd,20
524,한창제지,2005,6,20050816000799,1157058,2220,224820,304381,dart2.dtd,20
525,한화,2005,6,20050816000827,1157112,6154,654421,885304,dart2.dtd,29
526,한화손해보험,2005,9,20051114000487,1201220,2562,266557,96372,dart2.dtd,16
527,한화솔루션,2005,6,20050826000166,1162524,3821,399221,950922,dart2.dtd,22
528,한화에어로스페이스,2005,6,20050816000545,1156562,3301,354672,486624,dart2.dtd,20
529,한화투자증권,2005,9,20051114001208,1202156,3290,350230,978029,dart2.dtd,16
530,현대건설,2005,6,20050812000809,1154445,6399,708474,749694,dart2.dtd,20
531,현대그린푸드,2005,6,20050812000619,1154015,2839,320294,670240,dart2.dtd,19
532,현대두산인프라코어,2005,6,20051114001273,1202244,2728,301980,682611,dart2.dtd,22
533,현대로템,2005,6,20050812000376,1153539,1983,209261,88751,dart2.dtd,20
534,현대모비스,2005,6,20050829000261,1163541,4281,456870,762079,dart2.dtd,22
535,현대미포조선,2005,6,20050816000494,1156454,2746,288798,430365,dart2.dtd,20
536,현대백화점,2005,6,20050812000714,1154236,2916,329778,780435,dart2.dtd,19
537,현대비앤지스틸,2005,6,20050812000212,1153194,3042,352673,427565,dart2.dtd,20
538,현대약품,2005,5,20050715000129,1138881,2809,283210,325408,dart2.dtd,20
539,현대엘리베이터,2005,6,20050816000867,1157201,3917,417174,585046,dart2.dtd,20
540,현대위아,2005,6,20050816000616,1156695,3990,433796,705280,dart2.dtd,20
541,현대자동차,2005,6,20050812001065,1154964,4656,510950,749328,dart2.dtd,20
542,현대제철,2005,6,20050824000075,1161183,2953,329021,505164,dart2.dtd,22
543,현대차증권,2005,9,20051117000104,1205023,2821,282895,527974,dart2.dtd,18
544,현대코퍼레이션,2005,6,20050830000312,1164400,2834,301904,721583,dart2.dtd,21
545,현대해상,2005,9,20051114001736,1202956,2778,293678,751429,dart2.dtd,16
546,혜인,2005,6,20050816000661,1156784,3010,317023,522377,dart2.dtd,19
547,호텔신라,2005,6,20050915000066,1172020,2838,291298,166876,dart2.dtd,21
548,화성산업,2005,6,20050816001108,1157688,4688,521474,727437,dart2.dtd,19
549,화승인더스트리,2005,6,20050812000859,1154527,2581,274437,535938,dart2.dtd,20
550,화승코퍼레이션,2005,6,20050812000950,1154712,3450,359251,602751,dart2.dtd,20
551,화신,2005,6,20050812000540,1153859,3884,406909,547563,dart2.dtd,20
552,화천기계,2005,6,20050812000234,1153239,3811,406947,396506,dart2.dtd,20
553,화천기공,2005,6,20050816000038,1155558,3859,407891,536804,dart2.dtd,20
554,환인제약,2005,6,20050812000074,1152927,2313,238401,535497,dart2.dtd,20
555,황금에스티,2005,6,20050812000275,1153326,2568,266138,589637,dart2.dtd,20
556,효성,2005,6,20050816000899,1157272,4459,492752,496003,dart2.dtd,20
557,휴니드테크놀러지스,2005,6,20050812001111,1155045,2421,246874,310537,dart2.dtd,20
558,휴비스,2005,6,20050816000738,1156939,3805,388518,374901,dart2.dtd,20
559,휴스틸,2005,6,20050816000917,1157307,2544,269231,231456,dart2.dtd,20
560,흥국화재,2005,9,20051114001599,1202739,3401,353615,484721,dart2.dtd,16
561,흥아해운,2005,6,20050812000612,1154006,3431,358461,560900,dart2.dtd,20
562,AK홀딩스,2005,9,20051114000835,1201665,3829,395934,478502,dart2.dtd,20
563,AK홀딩스,2005,3,20050513001302,1103188,3854,399647,465320,dart2.dtd,20
564,BYC,2005,9,20051114001775,1203022,2587,266717,917657,dart2.dtd,22
565,BYC,2005,3,20050516000318,1106285,2568,268823,738959,dart2.dtd,20
566,CJ,2005,9,20051114001658,1202841,5879,628990,928289,dart2.dtd,20
567,CJ,2005,3,20050516000718,1106760,5386,574524,821840,dart2.dtd,20
568,CJ CGV,2005,9,20051114001166,1202090,3221,331440,244398,dart2.dtd,11
569,CJ CGV,2005,3,20050701000122,1132112,2860,298645,210016,dart2.dtd,13
570,CJ대한통운,2005,9,20051111000212,1199698,5016,558875,660422,dart2.dtd,11
571,CJ대한통운,2005,3,20050516001161,1107333,5393,599752,676625,dart2.dtd,11
572,CJ씨푸드,2005,9,20051109000011,1197509,4301,451791,535470,dart2.dtd,11
573,CJ씨푸드,2005,3,20050507000032,1093881,4228,441406,512814,dart2.dtd,11
574,CS홀딩스,2005,9,20051114001722,1202940,2172,226373,408411,dart2.dtd,20
575,CS홀딩스,2005,3,20050513001394,1103293,2232,231557,381733,dart2.dtd,20
576,DB,2005,9,20051114001181,1202109,3614,394237,916562,dart2.dtd,20
577,DB,2005,3,20050516001810,1108212,3616,389005,878057,dart2.dtd,22
578,DB금융투자,2005,6,20050816000143,1155761,2726,288664,923052,dart2.dtd,16
579,DB금융투자,2004,12,20050211000176,985591,2615,273594,1395716,dart2.dtd,16
580,DB손해보험,2005,6,20050816000843,1157151,2787,299121,764722,dart2.dtd,16
581,DB손해보험,2004,12,20050214000399,986605,2658,281885,870298,dart2.dtd,16
582,DB하이텍,2005,9,20051114001344,1202354,4452,485298,1172685,dart2.dtd,20
583,DB하이텍,2005,3,20050516001805,1108207,4485,485708,1246209,dart2.dtd,22
584,DL,2005,9,20051114000666,1201444,6956,774672,987278,dart2.dtd,20
585,DL,2005,3,20050516001135,1107296,7087,781793,841723,dart2.dtd,20
586,DL건설,2005,9,20051114000686,1201465,4024,423472,867289,dart2.dtd,20
587,DL건설,2005,3,20050513002020,1104049,4042,422831,749974,dart2.dtd,20
588,DN오토모티브,2005,9,20051114000535,1201279,2648,273845,291795,dart2.dtd,20
589,DN오토모티브,2005,3,20050516000703,1106745,2725,284124,267121,dart2.dtd,20
590,DRB동일,2005,9,20051114000838,1201669,3823,401326,890279,dart2.dtd,20
591,DRB동일,2005,3,20050516001739,1108131,3755,393644,888961,dart2.dtd,20
592,DSR제강,2005,9,20051114000412,1201123,1832,179261,439858,dart2.dtd,20
593,DSR제강,2005,3,20050523000036,1110838,1901,181905,440619,dart2.dtd,22
594,E1,2005,9,20051114000759,1201552,2955,308733,300330,dart2.dtd,19
595,E1,2005,3,20050516000944,1107054,2854,295843,282729,dart2.dtd,19
596,F&F 홀딩스,2005,9,20051114000091,1200744,2707,286430,747510,dart2.dtd,20
597,F&F 홀딩스,2005,3,20050513001662,1103615,2681,286478,733741,dart2.dtd,20
598,GS,2005,9,20051114000499,1201235,2682,292819,259652,dart2.dtd,11
599,GS,2005,3,20050630000392,1131723,2679,286765,240962,dart2.dtd,13
600,GS건설,2005,9,20051114000874,1201714,8415,932056,562174,dart2.dtd,20
601,GS건설,2005,3,20050516001040,1107174,7295,810128,546565,dart2.dtd,20
602,GS글로벌,2005,9,20051114001032,1201904,3892,435759,830872,dart2.dtd,19
603,GS글로벌,2005,3,20050516000708,1106750,4110,453241,840224,dart2.dtd,21
604,GS리테일,2005,9,20051114001425,1202467,3577,390250,188304,dart2.dtd,19
605,GS리테일,2005,3,20050516001353,1107586,3416,370963,184318,dart2.dtd,19
606,HDC,2005,9,20051114001309,1202304,5234,567096,845166,dart2.dtd,20
607,HDC,2005,3,20050516000937,1107042,5461,591050,738123,dart2.dtd,20
608,HL D&I,2005,9,20051114001036,1201908,3465,380665,750791,dart2.dtd,20
609,HL D&I,2005,3,20050516001559,1107874,3217,352206,696320,dart2.dtd,20
610,HLB글로벌,2005,9,20051221000145,1225569,2639,290422,797713,dart2.dtd,22
611,HLB글로벌,2005,3,20050513001498,1103423,2384,246064,607844,dart2.dtd,20
612,HL홀딩스,2005,3,20050516001581,1107904,3666,394405,1037813,dart2.dtd,20
613,HMM,2005,9,20051114001432,1202475,2920,306310,705557,dart2.dtd,20
614,HMM,2005,3,20050516001600,1107935,3098,321876,683872,dart2.dtd,22
615,HSD엔진,2005,9,20051114001821,1203095,2274,226896,384871,dart2.dtd,20
616,HSD엔진,2005,3,20050513001293,1103178,2449,248845,413458,dart2.dtd,20
617,JW중외제약,2005,9,20051114000625,1201396,3239,360471,615718,dart2.dtd,20
618,JW중외제약,2005,3,20050516000365,1106341,3148,348917,600578,dart2.dtd,20
619,KC그린홀딩스,2005,9,20051114001557,1202667,2691,273545,493317,dart2.dtd,20
620,KC그린홀딩스,2005,3,20050513001523,1103448,2535,258267,549044,dart2.dtd,20
621,KG스틸,2005,9,20051114001553,1202663,3185,328614,783709,dart2.dtd,20
622,KG스틸,2005,3,20050516001363,1107599,3017,313310,741122,dart2.dtd,20
623,KG케미칼,2005,9,20051114000847,1201679,3919,436571,556098,dart2.dtd,20
624,KG케미칼,2005,3,20050513001600,1103538,3697,410401,538479,dart2.dtd,20
625,KH 필룩스,2005,9,20051111000264,1199783,2614,262517,467207,dart2.dtd,20
626,KH 필룩스,2005,3,20050513000256,1102009,2353,232461,397971,dart2.dtd,20
627,KISCO홀딩스,2005,9,20051114000466,1201194,2923,307203,653674,dart2.dtd,20
628,KISCO홀딩스,2005,3,20050514000069,1105318,2846,302276,636690,dart2.dtd,20
629,KPX케미칼,2005,9,20051114001386,1202414,2139,217822,741610,dart2.dtd,20
630,KPX케미칼,2005,3,20050513002191,1104241,2040,206434,653593,dart2.dtd,20
631,KR모터스,2005,9,20051114001415,1202455,2339,242194,580447,dart2.dtd,20
632,KR모터스,2005,3,20050516000756,1106812,2241,230881,621271,dart2.dtd,20
633,KTcs,2005,9,20051114000979,1201840,2286,223249,129697,dart2.dtd,20
634,KTcs,2005,3,20050516001448,1107710,1953,191488,126829,dart2.dtd,11
635,KTis,2005,9,20051114001706,1202916,1940,203955,230764,dart2.dtd,20
636,KTis,2005,3,20050530000160,1114289,2005,207100,180923,dart2.dtd,22
637,LG,2005,9,20051114001229,1202185,3627,387655,498108,dart2.dtd,11
638,LG,2005,3,20050516001192,1107376,3528,373300,488039,dart2.dtd,11
639,LG디스플레이,2005,9,20051114001196,1202134,2640,292594,306648,dart2.dtd,20
640,LG디스플레이,2005,3,20050516001407,1107655,2600,286772,269158,dart2.dtd,20
641,LG생활건강,2005,9,20051114000647,1201420,3474,360936,513158,dart2.dtd,20
642,LG생활건강,2005,3,20050513000451,1102222,3526,369309,499368,dart2.dtd,20
643,LG유플러스,2005,9,20051114000088,1200740,4196,450321,243991,dart2.dtd,20
644,LG유플러스,2005,3,20050513002572,1104723,4142,432587,195132,dart2.dtd,20
645,LG전자,2005,9,20051114000850,1201683,6340,703891,671636,dart2.dtd,20
646,LG전자,2005,3,20050516001497,1107794,6049,663822,572117,dart2.dtd,20
647,LG화학,2005,9,20051114001125,1202035,4366,473410,642264,dart2.dtd,20
648,LG화학,2005,3,20050516001201,1107386,4166,448637,786726,dart2.dtd,20
649,LS,2005,9,20051114001712,1202926,4264,460895,1029980,dart2.dtd,20
650,LS,2005,3,20050523000170,1111145,4215,444932,905965,dart2.dtd,22
651,LS네트웍스,2005,9,20051110000299,1198899,2723,298506,409134,dart2.dtd,19
652,LS네트웍스,2005,3,20050516000631,1106655,2650,290078,402032,dart2.dtd,19
653,LX인터내셔널,2005,9,20051114000871,1201709,4177,441858,884786,dart2.dtd,19
654,LX인터내셔널,2005,3,20050516001260,1107461,3691,389055,868386,dart2.dtd,19
655,MH에탄올,2005,9,20051114000906,1201755,2608,276017,522255,dart2.dtd,20
656,MH에탄올,2005,3,20050512000673,1100312,2568,270168,483799,dart2.dtd,20
657,NAVER,2005,9,20051114001149,1202065,1899,194293,464525,dart2.dtd,20
658,NAVER,2005,3,20050516001340,1107572,1969,206204,442024,dart2.dtd,20
659,NH투자증권,2005,6,20050812001118,1155061,3972,449287,904068,dart2.dtd,16
660,NH투자증권,2004,12,20050214000327,986466,3491,400747,991970,dart2.dtd,16
661,NICE,2005,9,20051118000261,1206001,3613,390703,396277,dart2.dtd,22
