,cor_name,rpt_year,rpt_month,rcpNo,dcmNo,eleId,offset,length,dtd,tocNo
340,우성,2003,6,20030814000783,662912,4338,471829,447734,dart2.dtd,19
341,우신시스템,2003,6,20030813000520,660991,4437,468463,390829,dart2.dtd,19
342,우진플라임,2003,6,20030816000024,665283,3781,407570,260753,dart2.dtd,20
343,웅진,2003,6,20030814001109,663542,3504,448181,113822,dart2.dtd,19
344,원림,2003,6,20030814001111,663547,3509,373289,169808,dart2.dtd,19
345,윌비스,2003,6,20030814001397,664097,4559,475729,662132,dart2.dtd,18
346,유나이티드,2003,9,,,,,,,
347,유니온,2003,6,20030827000030,668837,2303,246381,239279,dart2.dtd,20
348,유니켐,2003,6,20030927000026,680956,3106,334251,337500,dart2.dtd,20
349,유성기업,2003,6,20030813000162,660265,3588,386619,265965,dart2.dtd,19
350,유수홀딩스,2003,6,20030814000873,663091,5843,611482,444645,dart2.dtd,19
351,유안타증권,2003,9,20031114000956,702802,5243,545218,619740,dart2.dtd,15
352,유엔젤,2003,6,20030814000570,662492,3521,384855,309549,dart2.dtd,19
353,유유제약,2003,9,20031114000071,701652,4888,594245,358143,dart2.dtd,19
354,유진증권,2003,9,20031113000553,701435,3107,351795,416152,dart2.dtd,15
355,유한양행,2003,6,20030813000608,661150,4974,541490,421579,dart2.dtd,19
356,유화증권,2003,9,20031114001194,703111,4704,490913,598585,dart2.dtd,15
357,율촌화학,2003,6,20030813000426,660799,6186,681325,469396,dart2.dtd,19
358,이건산업,2003,3,20030515000219,617552,3802,391165,390963,dart2.dtd,19
359,이구산업,2003,6,20030813000490,660935,3242,362644,386154,dart2.dtd,19
360,이수페타시스,2003,6,20030814001347,664006,3474,361618,367039,dart2.dtd,19
361,이수화학,2003,6,20030814001480,664250,6973,757497,505287,dart2.dtd,19
362,이스타코,2003,6,20030814000792,662928,4747,512187,142576,dart2.dtd,20
363,이화산업,2003,9,20031114000558,702296,3486,364767,370113,dart2.dtd,10
364,인디에프,2003,6,20030814000147,661696,2047,204220,621473,dart2.dtd,19
365,인스코비,2003,6,20030814000563,662475,3366,357163,407122,dart2.dtd,19
366,인지컨트롤스,2003,6,20030814000092,661590,4841,509294,376058,dart2.dtd,19
367,인팩,2003,6,20030813000596,661117,2252,251696,465157,dart2.dtd,19
368,일동홀딩스,2003,9,20031113000184,700896,3029,320370,566774,dart2.dtd,19
369,일성건설,2003,6,20030814000662,662671,2354,244368,258020,dart2.dtd,19
370,일성신약,2003,6,20030925000193,679947,3475,363301,126851,dart2.dtd,20
371,일신방직,2003,6,20030809000048,658655,3484,376368,352122,dart2.dtd,20
372,일신석재,2003,6,20030814000367,662093,2601,273602,245927,dart2.dtd,19
373,일양약품,2003,9,20031113000154,700853,2743,307458,367238,dart2.dtd,19
374,일정실업,2003,6,20030814000274,661932,5093,553167,338045,dart2.dtd,19
375,일진디스플,2003,6,20030926000036,680162,2932,319470,463941,dart2.dtd,20
376,일진머티리얼즈,2003,6,20030814000943,663209,3438,369271,163750,dart2.dtd,19
377,일진홀딩스,2003,6,20030808000157,658146,3999,438107,379602,dart2.dtd,19
378,자화전자,2003,6,20030814000188,661781,2658,288938,382665,dart2.dtd,19
379,전방,2003,6,,,,,,,
380,제이준코스메틱,2003,6,20030813000012,659997,2857,303291,592587,dart2.dtd,18
381,제일기획,2003,6,20030814000552,662459,5516,594582,880966,dart2.dtd,10
382,제일파마홀딩스,2003,6,20030814000003,661410,4731,509178,478600,dart2.dtd,19
383,제주은행,2003,6,20030814001330,663977,2976,314591,1032807,dart2.dtd,15
384,조광페인트,2003,6,20030811000092,658921,5307,587808,668145,dart2.dtd,19
385,조광피혁,2003,6,20030814001052,663431,3453,367768,342672,dart2.dtd,19
386,조비,2003,6,20030926000141,680416,2212,237747,382580,dart2.dtd,20
387,조선내화,2003,6,20030814000510,662381,3636,385383,554335,dart2.dtd,19
388,조일알미늄,2003,6,20030812000005,659280,2659,280834,229711,dart2.dtd,19
389,조흥,2003,6,,,,,,,
390,종근당바이오,2003,6,20030814000402,662160,2770,284361,272346,dart2.dtd,19
391,종근당홀딩스,2003,6,20030813000489,660936,3277,354550,445893,dart2.dtd,19
392,지누스,2003,6,20030814001622,664560,2909,304897,568381,dart2.dtd,18
393,지투알,2003,6,20030814000712,662770,3213,319688,359902,dart2.dtd,10
394,진양산업,2003,6,20030814000062,661531,3443,370571,432062,dart2.dtd,19
395,진양폴리우레탄,2003,6,20030813000181,660316,3169,339945,554576,dart2.dtd,19
396,진양화학,2003,6,20030814000044,661494,2892,311943,119216,dart2.dtd,19
397,진원생명과학,2003,6,20030813000523,660997,3518,383875,400563,dart2.dtd,19
398,진흥기업,2003,6,20030814001202,663729,3556,395241,351322,dart2.dtd,19
399,참엔지니어링,2003,6,20030814001280,663878,3364,366803,187598,dart2.dtd,19
400,천일고속,2003,6,20030814001124,663571,3291,335943,383564,dart2.dtd,18
401,체시스,2002,12,20030214000005,510265,4433,458803,423112,dart2.dtd,19
402,카카오,2003,6,20030813000636,661221,1962,226187,385600,dart2.dtd,10
403,카프로,2003,6,20030813000578,661085,2407,245568,360559,dart2.dtd,19
404,케이비아이동국실업,2003,6,20030814000288,661958,2422,263860,414918,dart2.dtd,19
405,케이씨,2003,6,20030814000430,662226,5098,565576,546595,dart2.dtd,19
406,케이씨씨,2003,6,20030814000842,663024,5126,564364,697644,dart2.dtd,19
407,케이씨티시,2003,6,20030814000806,662958,2668,299687,391528,dart2.dtd,19
408,케이티,2003,6,20030814000279,661942,4645,510531,733946,dart2.dtd,10
409,케이티스카이라이프,2003,6,20030814000476,662325,3368,353803,279275,dart2.dtd,18
410,케이티앤지,2003,6,20030814001212,663753,7203,809484,632000,dart2.dtd,19
411,코리아써키트,2003,6,20030814000716,662782,4054,437240,459727,dart2.dtd,19
412,코리안리,2003,9,20031114000278,701933,2227,239577,105295,dart2.dtd,15
413,코스맥스비티아이,2003,6,20030814000621,662593,1937,205417,222515,dart2.dtd,19
414,코스모신소재,2003,6,20030814000106,661618,5075,534744,468645,dart2.dtd,19
415,코스모화학,2003,6,20031114000653,702411,5121,534433,70013,dart2.dtd,30
416,코오롱,2003,6,20030814000829,663002,10171,1107602,569691,dart2.dtd,19
417,코오롱글로벌,2003,6,20030814001554,664408,7178,827043,1095055,dart2.dtd,19
418,코웨이,2003,6,20030814000668,662685,2551,280863,397690,dart2.dtd,19
419,콘텐트리중앙,2003,6,20030814001374,664060,2060,218383,362668,dart2.dtd,19
420,콤텍시스템,2003,6,20030814001129,663584,2241,242744,202938,dart2.dtd,19
421,큐로,2003,6,20030814001152,663629,4699,523809,413059,dart2.dtd,19
422,크라운해태홀딩스,2003,6,20030814001249,663825,3126,344027,394778,dart2.dtd,19
423,키다리스튜디오,2003,6,20030814000971,663259,3238,341438,507564,dart2.dtd,18
424,태경비케이,2003,6,20030814001825,664960,4740,488725,487276,dart2.dtd,19
425,태경산업,2003,6,20030924000095,679253,5465,571189,401676,dart2.dtd,20
426,태경케미컬,2003,6,20030814000872,663084,2503,284537,72420,dart2.dtd,19
427,태광산업,2003,6,20030814001711,664737,3443,363832,603576,dart2.dtd,19
428,태림포장,2003,6,20030814000969,663256,2572,266719,243235,dart2.dtd,19
429,태양금속공업,2003,6,20030814000385,662124,2500,260429,436107,dart2.dtd,19
430,태영건설,2003,6,20030814001272,663865,3681,410969,545639,dart2.dtd,19
431,태원물산,2003,6,20030813000126,660187,2366,242858,324474,dart2.dtd,19
432,태평양물산,2003,6,20030814000200,661803,5274,571050,340004,dart2.dtd,18
433,티에이치엔,2003,6,20030814000597,662545,3852,402170,421770,dart2.dtd,19
434,티웨이홀딩스,2003,6,20030814000073,661553,3513,385978,129786,dart2.dtd,19
435,티케이지휴켐스,2003,6,20030814000423,662209,2683,271345,453345,dart2.dtd,19
436,파미셀,2003,6,20031002000104,683341,3690,379272,362949,dart2.dtd,20
437,팜스코,2003,6,20030814000378,662110,4024,428403,116926,dart2.dtd,19
438,팜젠사이언스,2003,3,20030514000187,615160,3892,406584,136442,dart2.dtd,19
439,퍼스텍,2003,6,20030814001767,664838,3305,343365,540990,dart2.dtd,19
440,퍼시스,2003,6,20030814000330,662030,2453,269825,412693,dart2.dtd,19
441,페이퍼코리아,2003,6,20030813000383,660715,2843,337392,286615,dart2.dtd,19
442,평화홀딩스,2003,6,20030814001188,663706,3802,424675,523289,dart2.dtd,19
443,포스코스틸리온,2003,6,20030814001134,663593,3185,339964,277198,dart2.dtd,19
444,포스코인터내셔널,2003,6,20030814001290,663893,6663,704379,809611,dart2.dtd,18
445,포스코케미칼,2003,6,20030806000144,657098,3798,400119,609405,dart2.dtd,19
446,풀무원,2003,6,20030814001572,664450,4302,448015,566467,dart2.dtd,19
447,풍산홀딩스,2003,6,20030814000145,661692,4932,525187,821327,dart2.dtd,19
448,플레이그램,2003,6,20030814000278,661939,3502,361183,466014,dart2.dtd,18
449,하나투어,2003,6,20030919000096,677488,3923,410188,400039,dart2.dtd,11
450,하이스틸,2003,6,20030813000239,660426,3896,401067,227879,dart2.dtd,19
451,하이트론씨스템즈,2003,6,20030814001641,664584,5588,580025,310308,dart2.dtd,19
452,하이트진로,2003,3,20030515001650,619365,5811,631658,736265,dart2.dtd,19
453,하이트진로홀딩스,2003,6,20030814001522,664347,4446,502499,690475,dart2.dtd,19
454,한국가스공사,2003,6,20030814000793,662929,6859,776092,682821,dart2.dtd,19
455,한국공항,2003,6,20030814001601,664501,3809,427071,430568,dart2.dtd,19
456,한국금융지주,2003,6,20030814001168,663659,1307,128330,95832,dart2.dtd,16
457,한국내화,2003,6,20030813000015,660005,3432,355916,288302,dart2.dtd,19
458,한국단자공업,2003,6,20030813000414,660773,4227,439698,306841,dart2.dtd,19
459,한국석유공업,2003,6,20030814000131,661667,3672,392619,351386,dart2.dtd,19
460,한국수출포장공업,2003,6,20030813000292,660528,3046,325785,130485,dart2.dtd,19
461,한국쉘석유,2003,6,20030814000960,663239,3702,382595,126796,dart2.dtd,19
462,한국앤컴퍼니,2003,6,20030814000762,662871,4634,538872,573272,dart2.dtd,19
463,한국전력공사,2003,6,20030818000017,665330,2800,316892,287977,dart2.dtd,11
464,한국전자홀딩스,2003,9,20031113000232,700969,3849,439707,607350,dart2.dtd,19
465,한국조선해양,2003,6,,,,,,,
466,한국주강,2003,6,20030813000016,660006,3520,373973,313778,dart2.dtd,19
467,한국주철관공업,2003,9,20031114000392,702086,1959,210006,98123,dart2.dtd,19
468,한국카본,2003,6,20030813000519,660988,3623,385780,103611,dart2.dtd,19
469,한국토지신탁,2003,6,20030814000937,663198,2248,242499,351097,dart2.dtd,10
470,한국특강,2003,6,20030814001140,663606,4277,453739,522571,dart2.dtd,19
471,한국프랜지공업,2003,6,20030814000304,661986,2926,306562,508866,dart2.dtd,19
472,한국항공우주,2003,6,20030814000776,662897,3038,317828,275166,dart2.dtd,19
473,한국화장품제조,2003,6,20030814001306,663927,3310,351564,748134,dart2.dtd,19
474,한농화성,2003,6,20030813000087,660125,4858,517546,143001,dart2.dtd,19
475,한독,2003,6,20030814001427,664162,3915,426722,155625,dart2.dtd,20
476,한미사이언스,2003,6,20030814001075,663484,3870,442398,448040,dart2.dtd,19
477,한샘,2003,6,20030814000041,661488,2119,240177,648789,dart2.dtd,19
478,한섬,2003,6,20030814000451,662271,2896,314341,591308,dart2.dtd,19
479,한성기업,2003,6,20030814000689,662732,4415,469882,473070,dart2.dtd,19
480,한세예스24홀딩스,2003,6,20030814000491,662352,3258,339071,341564,dart2.dtd,18
481,한솔로지스틱스,2003,6,20030814001187,663704,3526,385426,146552,dart2.dtd,10
482,한솔케미칼,2003,6,20030814001143,663613,5001,542290,445767,dart2.dtd,19
483,한솔테크닉스,2003,6,20030804000159,656241,2932,326695,336840,dart2.dtd,19
484,한솔피엔에스,2003,6,20030814000791,662927,2534,271240,406038,dart2.dtd,10
485,한솔홀딩스,2003,6,20030813000497,660948,4155,441541,505368,dart2.dtd,19
486,한솔홈데코,2003,6,20030814000470,662309,4076,456554,319384,dart2.dtd,19
487,한신공영,2003,6,20030814001016,663349,3917,413594,135415,dart2.dtd,19
488,한신기계공업,2003,6,20030814001171,663662,3003,329382,490443,dart2.dtd,19
489,한온시스템,2003,6,20030813000395,660738,3329,364915,427911,dart2.dtd,19
490,한올바이오파마,2003,6,20030814001338,663990,3815,415857,291290,dart2.dtd,19
491,한익스프레스,2003,6,20030814000443,662254,3261,349812,320204,dart2.dtd,19
492,한일철강,2003,6,20030814000490,662347,3802,403003,496834,dart2.dtd,19
493,한일현대시멘트,2003,6,20030814000372,662103,3076,312652,496669,dart2.dtd,19
494,한일홀딩스,2003,6,20030813000649,661246,2864,320922,455931,dart2.dtd,19
495,한진,2003,6,20030814001450,664202,5332,681573,534295,dart2.dtd,10
496,한진중공업홀딩스,2003,6,20030814001146,663618,3998,440879,788405,dart2.dtd,19
497,한창,2003,6,20030814000584,662517,3175,333644,715019,dart2.dtd,19
498,한창제지,2003,6,20030813000527,661007,2744,292976,268379,dart2.dtd,19
499,한화,2003,6,20030814000380,662116,6972,768165,732254,dart2.dtd,28
500,한화손해보험,2003,9,20031114000824,702633,2048,236149,81693,dart2.dtd,15
501,한화솔루션,2003,6,20030814001516,664337,4593,494096,838210,dart2.dtd,19
502,한화에어로스페이스,2003,6,20030814001100,663528,3593,389876,420496,dart2.dtd,19
503,한화투자증권,2003,9,20031114001156,703056,3353,359942,1144177,dart2.dtd,15
504,현대건설,2003,6,20030814000728,662803,8133,914140,700486,dart2.dtd,19
505,현대그린푸드,2003,6,20030814000158,661719,4269,489377,754880,dart2.dtd,18
506,현대두산인프라코어,2003,6,20030814000822,662988,3478,383105,690330,dart2.dtd,19
507,현대로템,2003,6,20030814001328,663972,2678,285396,335684,dart2.dtd,19
508,현대모비스,2003,6,20030814000159,661722,5684,615786,615903,dart2.dtd,19
509,현대미포조선,2003,6,20030813000333,660617,3846,411884,407982,dart2.dtd,19
510,현대백화점,2003,6,20030814001429,664167,4461,519020,495997,dart2.dtd,18
511,현대비앤지스틸,2003,6,,,,,,,
512,현대약품,2003,5,20030715000014,648255,3672,379947,295048,dart2.dtd,19
513,현대엘리베이터,2003,6,20030814000549,662451,3437,369117,491464,dart2.dtd,19
514,현대자동차,2003,6,20030814001060,663452,7896,875605,510972,dart2.dtd,19
515,현대제철,2003,6,20030918000012,676899,3939,450192,503103,dart2.dtd,20
516,현대차증권,2003,9,20031114000077,701661,2748,278082,593353,dart2.dtd,15
517,현대코퍼레이션,2003,6,20030814001562,664424,4321,477419,695351,dart2.dtd,18
518,현대해상,2003,9,20031114001037,702905,2942,302090,684706,dart2.dtd,15
519,혜인,2003,6,20030814000168,661740,4209,459063,349349,dart2.dtd,18
520,호텔신라,2003,6,20030814001151,663626,3493,380381,137832,dart2.dtd,18
521,화성산업,2003,6,20030821000215,667148,5737,656296,794010,dart2.dtd,19
522,화승인더스트리,2003,6,20030818000126,665565,3387,384733,525794,dart2.dtd,20
523,화승코퍼레이션,2003,6,20030814001069,663472,4685,495052,531939,dart2.dtd,19
524,화신,2003,6,20030814000869,663078,4724,496932,463294,dart2.dtd,19
525,화천기계,2003,6,20030814000855,663051,3919,419761,383339,dart2.dtd,19
526,화천기공,2003,6,20030814001372,664055,2680,289364,391111,dart2.dtd,19
527,환인제약,2003,6,20030814000457,662281,3170,335738,473367,dart2.dtd,19
528,황금에스티,2002,12,20030214000008,510272,2991,315613,352266,dart2.dtd,19
529,휴니드테크놀러지스,2003,6,20030814001395,664093,2921,310000,312627,dart2.dtd,20
530,휴스틸,2003,6,20030812000031,659349,2930,317534,259002,dart2.dtd,19
531,흥국화재,2003,9,20031114000596,702340,3217,342160,440578,dart2.dtd,15
532,흥아해운,2003,6,20030814000138,661678,2580,280836,362175,dart2.dtd,19
533,AK홀딩스,2003,9,20031114000882,702716,4922,520013,465844,dart2.dtd,19
534,AK홀딩스,2003,3,20030515000643,618059,5925,638886,494989,dart2.dtd,19
535,BYC,2003,9,20031203000235,712681,2570,265549,793943,dart2.dtd,20
536,BYC,2003,3,20030515001218,618771,2731,285298,652873,dart2.dtd,19
537,CJ,2003,9,20031128000463,710541,9389,1023151,909506,dart2.dtd,20
538,CJ,2003,3,20030516000422,620218,9351,1019363,926603,dart2.dtd,20
539,CJ대한통운,2003,9,20031203000233,712680,5277,595731,739374,dart2.dtd,11
540,CJ대한통운,2003,3,20030514001868,617112,5112,580397,708298,dart2.dtd,10
541,CJ씨푸드,2003,9,20031204000202,713165,3873,411376,476777,dart2.dtd,11
542,CJ씨푸드,2003,3,20030514000705,615718,4379,472591,359411,dart2.dtd,10
543,CS홀딩스,2003,9,20031202000272,712075,3516,376687,270849,dart2.dtd,20
544,CS홀딩스,2003,3,20030515001319,618897,3010,330795,129477,dart2.dtd,19
545,DB,2003,9,20031208000065,714520,4726,518470,756207,dart2.dtd,20
546,DB,2003,3,20030516000006,619582,5296,578661,354559,dart2.dtd,20
547,DB금융투자,2003,6,20030821000142,666980,7422,812913,1241091,dart2.dtd,16
548,DB금융투자,2002,12,20030214000314,510812,2585,279160,1648545,dart2.dtd,15
549,DB손해보험,2003,6,20030814001585,664477,2758,285610,1104101,dart2.dtd,15
550,DB손해보험,2002,12,20030214000143,510497,2745,283647,1122473,dart2.dtd,15
551,DB하이텍,2003,9,20031208000063,714517,5374,591108,1250185,dart2.dtd,20
552,DB하이텍,2003,3,20030515000058,617379,5316,584442,878380,dart2.dtd,19
553,DL,2003,9,20031114000725,702505,8035,904366,1217004,dart2.dtd,19
554,DL,2003,3,20030515000844,618302,7260,816656,1087303,dart2.dtd,19
555,DL건설,2003,9,20031113000601,701507,4255,458084,740179,dart2.dtd,19
556,DL건설,2003,3,20030515000347,617700,3884,421982,691349,dart2.dtd,19
557,DN오토모티브,2003,9,20031127000050,708978,2123,221698,121847,dart2.dtd,20
558,DN오토모티브,2003,3,20030515001347,618930,2148,224122,81723,dart2.dtd,19
559,DRB동일,2003,9,20031128000119,709902,4497,476830,531656,dart2.dtd,20
560,DRB동일,2003,3,20030515001094,618611,5466,588924,491215,dart2.dtd,19
561,DSR제강,2003,9,20031201000093,710993,3021,304200,445197,dart2.dtd,20
562,DSR제강,2003,3,20030515000507,617885,3085,312512,288838,dart2.dtd,19
563,E1,2003,9,20031114000300,701960,3560,380537,281284,dart2.dtd,18
564,E1,2003,3,20030515000467,617841,3579,375705,283714,dart2.dtd,18
565,F&F 홀딩스,2003,9,20031128000479,710587,4100,437070,638508,dart2.dtd,20
566,F&F 홀딩스,2003,3,20030515000657,618078,4026,428542,490525,dart2.dtd,19
567,GS건설,2003,9,20031113000294,701065,7522,831339,557106,dart2.dtd,19
568,GS건설,2003,3,20030515000202,617534,7299,801525,531785,dart2.dtd,19
569,GS글로벌,2003,9,20031113000488,701361,5415,629707,547758,dart2.dtd,18
570,GS글로벌,2003,3,20030514002008,617274,5343,617114,505898,dart2.dtd,18
571,GS리테일,2003,9,20031114000072,701653,4337,475430,175211,dart2.dtd,18
572,GS리테일,2003,3,20030515000181,617511,4259,467812,175952,dart2.dtd,10
573,HDC,2003,9,20031114000790,702586,5800,640034,598120,dart2.dtd,19
574,HDC,2003,3,20030520000155,621426,5980,659771,498130,dart2.dtd,20
575,HL D&I,2003,9,20031117000080,704286,2845,328754,437583,dart2.dtd,20
576,HL D&I,2003,3,20030515000097,617425,2800,322627,363099,dart2.dtd,19
577,HLB글로벌,2003,9,20031114000135,701733,3502,389902,509209,dart2.dtd,19
578,HLB글로벌,2003,3,20030515000088,617413,3148,342178,376409,dart2.dtd,19
579,HL홀딩스,2003,9,20031114001385,703382,4498,486012,920425,dart2.dtd,19
580,HL홀딩스,2003,3,20030515000725,618154,4369,470780,826114,dart2.dtd,19
581,HMM,2003,9,20031114001710,703852,4545,483103,700971,dart2.dtd,19
582,HMM,2003,3,20030515001614,619302,4111,435575,671536,dart2.dtd,19
583,JW중외제약,2003,9,20031128000470,710558,4833,528877,274518,dart2.dtd,20
584,JW중외제약,2003,3,20030515000647,618067,3697,400123,148146,dart2.dtd,19
585,KC그린홀딩스,2003,9,20031114000696,702466,2588,266216,246101,dart2.dtd,19
586,KC그린홀딩스,2003,3,20030930000261,682369,2593,266070,179502,dart2.dtd,20
587,KG스틸,2003,9,20031114001634,703735,4642,497286,708708,dart2.dtd,19
588,KG스틸,2003,3,20030515000868,618331,4687,501055,608329,dart2.dtd,19
589,KG케미칼,2003,9,20031114000687,702454,4400,504835,501473,dart2.dtd,20
590,KG케미칼,2003,3,20030515000029,617347,4436,509379,436536,dart2.dtd,19
591,KH 필룩스,2003,9,20031113000539,701424,3836,400794,433561,dart2.dtd,19
592,KH 필룩스,2003,3,20030514001811,617041,3829,397424,329772,dart2.dtd,19
593,KISCO홀딩스,2003,9,20031203000162,712552,4074,437192,617344,dart2.dtd,20
594,KISCO홀딩스,2003,3,20030808000186,658199,5634,603200,319192,dart2.dtd,20
595,KPX케미칼,2003,9,20031114001166,703070,1966,200884,521660,dart2.dtd,19
596,KPX케미칼,2003,3,20030515001630,619326,1953,200233,443957,dart2.dtd,19
597,KR모터스,2003,9,20031128000167,709993,2475,272995,584862,dart2.dtd,20
598,KR모터스,2003,3,20030515001234,618793,2373,254779,511051,dart2.dtd,19
599,KTcs,2003,9,20031111000154,699695,2831,312789,286961,dart2.dtd,19
600,KTcs,2003,3,20030514000255,615235,1124,132633,40095,dart2.dtd,19
601,KTis,2003,9,20031114000565,702303,2874,291769,107412,dart2.dtd,19
602,KTis,2003,3,20030514001805,617035,2909,300774,147680,dart2.dtd,19
603,LG,2003,9,20031114000058,701634,4474,507717,329614,dart2.dtd,10
604,LG,2003,3,20030519000173,620927,4292,474209,331625,dart2.dtd,11
605,LG디스플레이,2003,9,20031114001584,703660,2605,290202,131116,dart2.dtd,19
606,LG디스플레이,2003,3,20030527000091,624196,3148,345667,135395,dart2.dtd,20
607,LG생활건강,2003,9,20031113000556,701443,2988,311858,621899,dart2.dtd,19
608,LG생활건강,2003,3,20030514001083,616160,3071,332176,525476,dart2.dtd,19
609,LG유플러스,2003,9,20031114001486,703516,3741,405640,419629,dart2.dtd,19
610,LG유플러스,2003,3,20030514001771,616988,4005,433484,392727,dart2.dtd,19
611,LG전자,2003,9,20031114000603,702348,6781,752278,424461,dart2.dtd,19
612,LG전자,2003,3,20030515001148,618691,7364,831739,383035,dart2.dtd,19
613,LG화학,2003,9,20031117000065,704252,4716,529457,583829,dart2.dtd,20
614,LG화학,2003,3,20030515001220,618779,4628,520493,826699,dart2.dtd,19
615,LS,2003,9,20031205000403,714187,5532,608054,565530,dart2.dtd,20
616,LS,2003,3,20030514001978,617243,5351,589273,260546,dart2.dtd,19
617,LS네트웍스,2003,9,20031113000320,701090,2403,291621,173850,dart2.dtd,18
618,LS네트웍스,2003,3,20030813000463,660886,4268,543324,166675,dart2.dtd,19
619,LX인터내셔널,2003,9,20031114001563,703622,4047,452088,838934,dart2.dtd,18
620,LX인터내셔널,2003,3,20030516000485,620362,3967,445557,496525,dart2.dtd,11
621,MH에탄올,2003,9,20031128000355,710321,2594,275151,392963,dart2.dtd,20
622,MH에탄올,2003,3,20030513000554,613327,2617,278507,489405,dart2.dtd,20
623,NAVER,2003,9,20031229000145,725826,2076,213034,301419,dart2.dtd,20
624,NAVER,2003,3,20030515000342,617693,2006,206966,296372,dart2.dtd,19
625,NH투자증권,2003,6,20030814001533,664370,4090,464846,1124366,dart2.dtd,15
626,NH투자증권,2002,12,20030213000400,510222,4087,462915,1163902,dart2.dtd,15
627,NI스틸,2003,9,20031114000436,702138,5155,546316,369977,dart2.dtd,19
628,NI스틸,2003,3,20030515000209,617542,5102,538209,372236,dart2.dtd,19
629,OCI,2003,9,20031111000092,699562,6260,671045,891284,dart2.dtd,19
630,OCI,2003,3,20030514001612,616796,6423,683578,847979,dart2.dtd,19
631,POSCO홀딩스,2003,9,20031114001277,703225,5376,594465,488461,dart2.dtd,19
632,POSCO홀딩스,2003,3,20030515000493,617872,4988,550398,487135,dart2.dtd,19
633,S-Oil,2003,9,20031114000327,701996,6559,680513,422922,dart2.dtd,19
634,S-Oil,2003,3,20030515000874,618339,6458,666148,419531,dart2.dtd,19
635,SBS,2003,9,20031201000048,710919,1842,208495,598070,dart2.dtd,20
636,SBS,2003,3,20030514001472,616625,1802,202125,373637,dart2.dtd,19
637,SGC에너지,2003,9,20031203000014,712265,4586,475669,502682,dart2.dtd,20
638,SGC에너지,2003,3,20030515000297,617638,4591,476028,395154,dart2.dtd,19
639,SG글로벌,2003,9,20031202000058,711668,2684,303175,685018,dart2.dtd,20
640,SG글로벌,2003,3,20030514001937,617198,2763,315985,616966,dart2.dtd,20
641,SG세계물산,2003,9,20031114001407,703409,2838,306407,820128,dart2.dtd,19
642,SG세계물산,2003,3,20030516000041,619634,2125,248011,779948,dart2.dtd,20
643,SHD,2003,9,20031119000085,705315,4513,461324,404913,dart2.dtd,20
644,SHD,2003,3,20030515000293,617634,4276,439244,405840,dart2.dtd,19
645,SH에너지화학,2003,9,20031204000141,713064,4508,474091,630778,dart2.dtd,20
646,SH에너지화학,2003,3,20030513000378,613128,4178,442068,402046,dart2.dtd,19
647,SIMPAC,2003,9,20031110000182,698905,3711,390443,452779,dart2.dtd,20
648,SIMPAC,2003,3,20030514000926,615966,3652,382670,385156,dart2.dtd,19
649,SK,2003,9,20031114000804,702604,3616,383417,134991,dart2.dtd,18
650,SK,2003,3,20030515000728,618156,3556,376925,130953,dart2.dtd,18
651,SKC,2003,9,20031114001618,703712,6784,734660,1059504,dart2.dtd,19
652,SKC,2003,3,20030515001548,619206,7402,803202,730794,dart2.dtd,19
653,SK가스,2003,9,20031114000813,702615,3251,345921,452156,dart2.dtd,18
654,SK가스,2003,3,20030515001728,619489,3107,328073,422767,dart2.dtd,19
655,SK네트웍스,2003,9,20031114001672,703800,5784,621382,611008,dart2.dtd,18
656,SK네트웍스,2003,3,20030515001753,619533,7609,822626,640853,dart2.dtd,18
657,SK디스커버리,2003,9,20031114001551,703604,5426,600805,705111,dart2.dtd,19
658,SK디스커버리,2003,3,20030516000513,620431,5516,615577,622771,dart2.dtd,20
659,SK증권,2003,6,20030814001302,663919,6217,643497,880983,dart2.dtd,15
660,SK증권,2002,12,20030214000426,511037,6021,622407,865719,dart2.dtd,15
661,SK텔레콤,2003,9,20031114001295,703244,4599,526527,1427745,dart2.dtd,10
662,SK텔레콤,2003,3,20030515001510,619156,4366,493319,1160380,dart2.dtd,10
663,SK하이닉스,2003,9,20031114000020,701584,7802,841591,854089,dart2.dtd,19
664,SK하이닉스,2003,3,20030515000386,617750,7164,767912,766009,dart2.dtd,19
665,SNT모티브,2003,9,20031114000530,702262,4764,503696,300793,dart2.dtd,19
666,SNT모티브,2003,3,20030516000007,619585,4309,456445,360992,dart2.dtd,20
667,SNT중공업,2003,9,20031114000852,702673,5165,581561,301303,dart2.dtd,19
668,SNT중공업,2003,3,20030515000008,617323,5172,583740,294496,dart2.dtd,19
669,SNT홀딩스,2003,9,20031127000254,709407,2772,310286,307520,dart2.dtd,20
670,SNT홀딩스,2003,3,20030514000363,615351,2745,307529,340654,dart2.dtd,20
671,SPC삼립,2003,9,20031219000204,721792,2384,256371,378271,dart2.dtd,20
672,SPC삼립,2003,3,20030514001932,617193,2336,248275,255300,dart2.dtd,19
673,STX,2003,9,20031114000325,701992,3823,407195,924920,dart2.dtd,19
674,STX,2003,3,20030515000151,617482,3757,398129,882517,dart2.dtd,19
675,SUN&L,2003,6,20030924000197,679457,3406,351411,388684,dart2.dtd,20
676,SUN&L,2002,12,20030214000274,510747,3288,341206,266551,dart2.dtd,19
677,TCC스틸,2003,9,20031114000697,702467,3800,400726,587898,dart2.dtd,19
