,cor_name,rpt_year,rpt_month,rcpNo,dcmNo,eleId,offset,length,dtd,tocNo
339,윌비스,2002,6,20020814001021,432978,4512,472756,617213,dart2.dtd,18
340,유나이티드,2002,9,20021114000998,470380,4881,536243,224520,dart2.dtd,19
341,유니온,2002,6,20020814000213,431380,2377,257468,208933,dart2.dtd,19
342,유니켐,2002,6,20020813000533,430489,2927,314663,266498,dart2.dtd,19
343,유성기업,2002,6,20020812000118,429079,3473,373382,234292,dart2.dtd,19
344,유수홀딩스,2002,6,20020814000828,432581,5984,617364,403088,dart2.dtd,19
345,유안타증권,2002,9,20021114001071,470493,5002,519778,651986,dart2.dtd,15
346,유유제약,2002,9,20021113000618,468946,4283,533443,286362,dart2.dtd,19
347,유진증권,2002,9,20021114000752,470051,3097,342802,208935,dart2.dtd,15
348,유한양행,2002,6,20020812000212,429245,4385,478602,515729,dart2.dtd,19
349,유화증권,2002,9,20021114001050,470456,4317,449297,540465,dart2.dtd,15
350,율촌화학,2002,6,20020813000428,430276,5957,640534,407127,dart2.dtd,19
351,이건산업,2002,3,20020523000084,399478,3786,393291,369108,dart2.dtd,20
352,이구산업,2002,6,20020814000321,431598,2528,271340,252499,dart2.dtd,19
353,이수페타시스,2002,6,20020813000582,430585,3497,366067,377537,dart2.dtd,19
354,이수화학,2002,6,20020813000607,430627,6549,711350,422923,dart2.dtd,19
355,이스타코,2002,6,20020813000587,430592,4664,499372,115618,dart2.dtd,19
356,이화산업,2002,9,20021113000116,468165,3773,397375,337167,dart2.dtd,10
357,인디에프,2002,6,20020814001138,433201,1982,195819,540714,dart2.dtd,19
358,인스코비,2002,6,20020814001066,433057,3401,381163,367256,dart2.dtd,19
359,인지컨트롤스,2002,6,20020813000409,430242,4361,466716,154644,dart2.dtd,19
360,인팩,2002,6,20020814000504,431937,2099,228576,363346,dart2.dtd,20
361,일동홀딩스,2002,9,20021127000038,475313,3187,334194,599920,dart2.dtd,20
362,일성건설,2002,6,20020814000417,431765,2260,234954,231205,dart2.dtd,19
363,일성신약,2002,6,20020814000587,432112,3421,357651,111969,dart2.dtd,19
364,일신방직,2002,6,20020814000230,431419,3374,363101,340677,dart2.dtd,19
365,일신석재,2002,6,20020813000624,430683,2775,289214,205613,dart2.dtd,19
366,일양약품,2002,9,20021113000466,468662,2731,305297,294964,dart2.dtd,19
367,일정실업,2002,6,20020814000967,432866,4962,538679,319261,dart2.dtd,19
368,일진디스플,2002,6,20020814000240,431437,4130,446721,178347,dart2.dtd,19
369,일진머티리얼즈,2002,6,20020814001291,433538,3360,380410,135256,dart2.dtd,19
370,일진홀딩스,2002,6,20020813000379,430175,3947,429586,164302,dart2.dtd,19
371,자화전자,2002,6,20020814000330,431584,2887,327036,498850,dart2.dtd,20
372,전방,2002,5,20020715000026,419556,3586,378704,630168,dart2.dtd,19
373,제이준코스메틱,2002,6,20020914000048,444652,3103,326252,578611,dart2.dtd,19
374,제일기획,2002,6,20020814001363,433665,5859,627239,527376,dart2.dtd,11
375,제일파마홀딩스,2002,6,20020814000248,431430,4655,511852,439710,dart2.dtd,20
376,제주은행,2002,6,20020814001405,433744,2889,303775,1238736,dart2.dtd,15
377,조광페인트,2002,6,20020809000108,427998,5231,578545,533114,dart2.dtd,19
378,조광피혁,2002,6,20020814000449,431817,3434,367040,265745,dart2.dtd,19
379,조비,2002,6,20020814000421,431780,2261,238145,335362,dart2.dtd,19
380,조선내화,2002,6,20020814000752,432413,3709,392356,512137,dart2.dtd,19
381,조일알미늄,2002,6,20020813000209,429848,2655,281526,206536,dart2.dtd,19
382,조흥,2002,6,20020813000312,430061,3211,336347,270851,dart2.dtd,19
383,종근당바이오,2002,6,20020813000669,430757,2753,279836,128323,dart2.dtd,19
384,종근당홀딩스,2002,6,20020814001029,432986,3157,340693,210044,dart2.dtd,19
385,지누스,2002,6,20020814000630,432172,2825,303238,562986,dart2.dtd,18
386,지투알,2002,6,20020809000323,428417,5459,561710,382796,dart2.dtd,10
387,진양산업,2002,6,20020814000234,431409,3405,366262,562095,dart2.dtd,19
388,진양폴리우레탄,2002,6,20020813000583,430596,3042,327103,119718,dart2.dtd,19
389,진양화학,2002,6,20020814000243,431428,2541,265348,101895,dart2.dtd,19
390,진원생명과학,2002,6,20020812000157,429133,3446,371942,303751,dart2.dtd,19
391,진흥기업,2002,6,20020814000917,432762,2698,306522,233969,dart2.dtd,19
392,참엔지니어링,2002,6,20020814000360,431652,3346,358924,161161,dart2.dtd,19
393,천일고속,2002,6,20020813000045,429546,3315,339491,316474,dart2.dtd,18
394,체시스,2001,12,20020214000032,296527,3770,396117,406454,dart2.dtd,19
395,카카오,2002,6,20020814000453,431825,2065,235259,259628,dart2.dtd,10
396,카프로,2002,6,20020813000468,430357,2472,250419,334381,dart2.dtd,19
397,케이비아이동국실업,2002,6,20020813000594,430617,2461,261993,363677,dart2.dtd,19
398,케이씨,2002,6,20020814000837,432568,4366,480163,317982,dart2.dtd,19
399,케이씨씨,2002,6,20020814000604,432142,5146,567973,712821,dart2.dtd,19
400,케이씨티시,2002,6,20020814000831,432564,2519,283646,339208,dart2.dtd,19
401,케이티,2002,6,20020814000258,431451,4419,486584,680409,dart2.dtd,10
402,케이티스카이라이프,2002,6,20020814000070,431105,3267,341431,186744,dart2.dtd,18
403,케이티앤지,2002,6,20020813000474,430354,7301,815618,417486,dart2.dtd,19
404,코리아써키트,2002,6,20020814000632,432187,4098,438648,237811,dart2.dtd,19
405,코리안리,2002,9,20021113000694,469067,2223,237007,92604,dart2.dtd,15
406,코스맥스비티아이,2002,6,20020813000299,430031,1965,205298,175563,dart2.dtd,19
407,코스모신소재,2002,6,20020814000625,432164,5210,552651,409335,dart2.dtd,19
408,코스모화학,2002,6,20020814000060,431079,3204,335003,105308,dart2.dtd,19
409,코오롱,2002,6,20020814000493,431907,9496,1063875,568054,dart2.dtd,19
410,코오롱글로벌,2002,6,20020814000983,432887,7134,829943,1124077,dart2.dtd,19
411,코웨이,2002,6,20020813000090,429642,2787,298946,192462,dart2.dtd,19
412,콘텐트리중앙,2002,6,20020814000762,432447,2232,232877,332892,dart2.dtd,19
413,콤텍시스템,2002,6,20020814000469,431887,2226,239674,182958,dart2.dtd,19
414,큐로,2002,6,20020813000477,430378,4694,514782,356869,dart2.dtd,19
415,크라운해태홀딩스,2002,6,20020814000654,432239,3303,360558,385752,dart2.dtd,19
416,키다리스튜디오,2002,6,20020813000296,430028,3324,351772,450762,dart2.dtd,18
417,태경비케이,2002,6,20020814000288,431517,4614,474977,435558,dart2.dtd,19
418,태경산업,2002,6,20020813000737,430922,5338,558581,368561,dart2.dtd,19
419,태경케미컬,2002,6,20020814000971,432870,3750,410165,106881,dart2.dtd,19
420,태광산업,2002,6,20020814000289,431516,3229,341234,545625,dart2.dtd,19
421,태림포장,2002,6,20020814000697,432324,2584,265185,231652,dart2.dtd,19
422,태양금속공업,2002,6,20020814000599,432125,2529,264792,413145,dart2.dtd,19
423,태영건설,2002,6,20020813000694,430824,2814,311768,542332,dart2.dtd,19
424,태원물산,2002,6,20020814000390,431736,2424,249116,293710,dart2.dtd,19
425,태평양물산,2002,6,20020814000915,432735,5824,634862,317811,dart2.dtd,19
426,티에이치엔,2002,6,20020813000343,430093,3906,411097,357627,dart2.dtd,19
427,티웨이홀딩스,2002,6,20020814001442,433792,3397,374736,115871,dart2.dtd,19
428,파미셀,2002,6,20020816000006,433928,3444,353115,234313,dart2.dtd,19
429,팜스코,2002,6,20020808000079,427503,3983,424513,100873,dart2.dtd,19
430,팜젠사이언스,2002,3,20020514000010,394171,3883,406328,114790,dart2.dtd,19
431,퍼스텍,2002,6,20020813000453,430322,3072,306163,115367,dart2.dtd,19
432,퍼시스,2002,6,20020813000373,430169,3780,412018,347328,dart2.dtd,19
433,페이퍼코리아,2002,6,20020814000369,431673,2128,268026,658632,dart2.dtd,19
434,평화홀딩스,2002,6,20020919000130,446549,3775,419671,530401,dart2.dtd,20
435,포스코스틸리온,2002,6,20020814000676,432278,3352,354152,233202,dart2.dtd,19
436,포스코인터내셔널,2002,6,20020814001112,433159,7064,741611,598702,dart2.dtd,18
437,포스코케미칼,2002,6,20020812000005,428851,4051,434684,474214,dart2.dtd,19
438,풀무원,2002,6,20020813000319,430055,4217,462500,743196,dart2.dtd,19
439,풍산홀딩스,2002,6,20020813000641,430692,4912,519158,694392,dart2.dtd,19
440,플레이그램,2002,6,20021210000091,481176,4754,485673,172597,dart2.dtd,19
441,하나투어,2002,6,20020906000149,441565,5005,540510,326867,dart2.dtd,11
442,하이트론씨스템즈,2002,6,20020814000071,431106,5549,573686,299258,dart2.dtd,19
443,하이트진로,2002,3,20020515001128,396746,5779,630436,719671,dart2.dtd,19
444,하이트진로홀딩스,2002,6,20020814001293,433526,3436,396159,850642,dart2.dtd,19
445,한국가스공사,2002,6,20021115000183,471282,6771,765711,369514,dart2.dtd,20
446,한국공항,2002,6,20020814000811,432540,4447,501233,450324,dart2.dtd,19
447,한국내화,2002,6,20020809000109,427992,3366,350675,258853,dart2.dtd,19
448,한국단자공업,2002,6,20020812000024,428888,4428,457471,275403,dart2.dtd,19
449,한국석유공업,2002,6,20020814000482,431874,3761,398259,310170,dart2.dtd,19
450,한국수출포장공업,2002,6,20020813000011,429469,3024,323332,109058,dart2.dtd,19
451,한국쉘석유,2002,6,20020814001163,433232,3690,381149,110265,dart2.dtd,19
452,한국앤컴퍼니,2002,6,20020813000744,430958,4329,500229,472739,dart2.dtd,19
453,한국전력공사,2001,6,20021022000193,458536,2781,321220,162786,dart2.dtd,20
454,한국전력공사,2002,6,20020814000968,432867,2877,325548,127516,dart2.dtd,19
455,한국전자홀딩스,2002,9,20021114000184,469347,4104,464205,371955,dart2.dtd,19
456,한국조선해양,2002,6,20020814000918,432763,4013,459612,407522,dart2.dtd,19
457,한국주강,2002,6,20020813000268,429986,3504,370384,254750,dart2.dtd,19
458,한국주철관공업,2002,9,20021114000168,469328,1959,207042,73186,dart2.dtd,19
459,한국카본,2002,6,20021206000155,479820,3551,382878,89754,dart2.dtd,20
460,한국콜마홀딩스,2002,9,20021112000146,467570,2930,309499,62161,dart2.dtd,19
461,한국토지신탁,2002,6,20020814000761,432443,2421,267950,296971,dart2.dtd,10
462,한국특강,2002,6,20020814000633,432171,4397,466263,314502,dart2.dtd,19
463,한국프랜지공업,2002,6,20020814000969,432849,3864,404021,150234,dart2.dtd,19
464,한국화장품제조,2002,6,20020814000057,431072,3596,383438,584272,dart2.dtd,19
465,한독,2002,6,20020814000023,430991,3882,423683,148781,dart2.dtd,19
466,한미사이언스,2002,6,20020814000428,431785,5279,592460,406518,dart2.dtd,19
467,한샘,2002,6,20020816000010,433933,2449,260238,326619,dart2.dtd,20
468,한섬,2002,6,20020814001227,433380,2731,296231,162012,dart2.dtd,19
469,한성기업,2002,6,20020814000314,431553,4253,451872,370220,dart2.dtd,19
470,한세예스24홀딩스,2002,6,20020813000395,430217,3217,336358,279288,dart2.dtd,18
471,한솔로지스틱스,2002,6,20020813000679,430773,3551,389107,114796,dart2.dtd,10
472,한솔케미칼,2002,6,20020814000626,432180,4874,523241,382105,dart2.dtd,19
473,한솔테크닉스,2002,6,20020814001271,433482,2726,307241,334765,dart2.dtd,19
474,한솔피엔에스,2002,6,20020816000141,434167,2217,232565,566311,dart2.dtd,11
475,한솔홀딩스,2002,6,20020814000678,432283,3851,402524,419531,dart2.dtd,19
476,한솔홈데코,2002,6,20020820000124,435307,3438,396515,305803,dart2.dtd,20
477,한신공영,2002,6,20020814000313,431550,3555,375869,113593,dart2.dtd,19
478,한신기계공업,2002,6,20020813000219,429884,3204,353514,435381,dart2.dtd,19
479,한양증권,2002,9,20021114000759,470059,3414,381006,356973,dart2.dtd,15
480,한온시스템,2002,6,20020813000040,429524,3282,363255,137659,dart2.dtd,19
481,한올바이오파마,2002,6,20020814001018,432955,3926,427321,268031,dart2.dtd,19
482,한익스프레스,2002,6,20020814000916,432757,3232,346639,146291,dart2.dtd,19
483,한일철강,2002,6,20020813000141,429693,3752,397689,329723,dart2.dtd,19
484,한일현대시멘트,2002,6,20020814000658,432248,3054,308529,445813,dart2.dtd,19
485,한일홀딩스,2002,6,20020813000739,430924,3078,337846,421118,dart2.dtd,19
486,한진,2002,6,20020814000962,432860,5375,642647,573254,dart2.dtd,19
487,한진중공업홀딩스,2002,6,20020814000227,431394,3954,438885,781424,dart2.dtd,19
488,한창,2002,6,20020814000985,432886,4541,477596,883137,dart2.dtd,19
489,한창제지,2002,6,20020813000182,429805,2375,250683,199818,dart2.dtd,19
490,한화,2002,6,20020814001034,432995,10656,1181114,650068,dart2.dtd,38
491,한화손해보험,2002,9,20021113000667,469010,2049,232068,80573,dart2.dtd,15
492,한화솔루션,2002,6,20020814001373,433685,4788,517334,942448,dart2.dtd,19
493,한화에어로스페이스,2002,6,20020814000961,432856,3560,387254,432828,dart2.dtd,19
494,한화투자증권,2002,9,20021114000596,469856,3483,372195,717525,dart2.dtd,15
495,현대건설,2002,6,20020814001398,433738,7238,807814,1013328,dart2.dtd,19
496,현대그린푸드,2002,6,20020911000175,443465,4368,516718,736977,dart2.dtd,19
497,현대두산인프라코어,2002,6,20020813000301,430032,3379,364805,455021,dart2.dtd,19
498,현대로템,2002,6,20020814001203,433322,2418,254694,206061,dart2.dtd,19
499,현대모비스,2002,6,20020814000047,431052,5066,544354,552106,dart2.dtd,19
500,현대미포조선,2002,6,20020814001065,433043,3593,385706,433279,dart2.dtd,19
501,현대비앤지스틸,2002,6,20020812000179,429199,4608,562601,410239,dart2.dtd,19
502,현대약품,2002,5,20020712000026,419026,3611,373871,391202,dart2.dtd,19
503,현대엘리베이터,2002,6,20020813000630,430668,3386,361637,590168,dart2.dtd,19
504,현대자동차,2002,6,20020814000056,431068,3977,451652,195955,dart2.dtd,20
505,현대제철,2002,6,20020813000222,429901,3873,441034,476656,dart2.dtd,19
506,현대차증권,2002,9,20021113000467,468664,2846,291269,515852,dart2.dtd,15
507,현대코퍼레이션,2002,6,20020816000277,434445,4402,485747,454033,dart2.dtd,19
508,현대해상,2002,9,20021114000366,469562,2809,288905,1136105,dart2.dtd,15
509,혜인,2002,6,20020814001240,433425,3497,383285,421499,dart2.dtd,18
510,호텔신라,2002,6,20020814001184,433280,3481,375221,150314,dart2.dtd,10
511,화성산업,2002,6,20020813000681,430804,5470,625220,768861,dart2.dtd,18
512,화승인더스트리,2002,6,20020814000966,432848,3513,366067,204632,dart2.dtd,19
513,화승코퍼레이션,2002,6,20020814000754,432780,4712,497044,403334,dart2.dtd,19
514,화신,2002,6,20020813000571,430578,4675,489151,346467,dart2.dtd,19
515,화천기계,2002,6,20020814000823,432560,3739,398417,304268,dart2.dtd,19
516,화천기공,2002,6,20020814000682,432284,3626,395333,377841,dart2.dtd,19
517,환인제약,2002,6,20020814000091,431157,3141,331960,507543,dart2.dtd,19
518,황금에스티,2001,12,20020214000413,297138,3036,320123,245769,dart2.dtd,19
519,효성,2002,6,20020814000563,432031,5934,721748,467173,dart2.dtd,19
520,휴니드테크놀러지스,2002,6,20020814001371,433671,3481,387083,231422,dart2.dtd,19
521,휴스틸,2002,6,20020812000156,429132,2956,325858,227790,dart2.dtd,19
522,흥국화재,2002,9,20021114000710,470000,3102,325363,215083,dart2.dtd,15
523,흥아해운,2002,6,20020813000523,430452,3781,415617,315508,dart2.dtd,19
524,AK홀딩스,2002,9,20021113000279,468389,5907,643684,478281,dart2.dtd,19
525,AK홀딩스,2002,3,20020514000165,394314,5804,638609,486758,dart2.dtd,19
526,BYC,2002,9,20021114000856,470188,2721,283009,566631,dart2.dtd,19
527,BYC,2002,3,20020515000576,396045,2737,281777,567731,dart2.dtd,19
528,CJ,2002,9,20021114001083,470510,8280,889777,848322,dart2.dtd,19
529,CJ,2002,3,20020528000150,401353,8421,899469,853012,dart2.dtd,20
530,CJ대한통운,2002,9,20021112000152,467581,5243,608612,703606,dart2.dtd,10
531,CJ대한통운,2002,3,20020515000026,395374,4613,582047,689902,dart2.dtd,10
532,CJ씨푸드,2002,9,20021113000268,468367,4302,464737,90111,dart2.dtd,10
533,CJ씨푸드,2002,3,20020514000108,394279,4241,459978,90823,dart2.dtd,10
534,CS홀딩스,2002,9,20021114000001,469111,2950,322405,145617,dart2.dtd,19
535,CS홀딩스,2002,3,20020514000481,394723,2950,326262,165981,dart2.dtd,19
536,DB,2002,9,20021114000040,469159,4776,526092,418868,dart2.dtd,19
537,DB,2002,3,20020515000249,395652,4726,521502,411011,dart2.dtd,19
538,DB금융투자,2002,6,20020814000356,431634,2628,299832,1619180,dart2.dtd,15
539,DB금융투자,2001,12,20020215000355,297965,2616,296688,1183026,dart2.dtd,16
540,DB손해보험,2002,6,20020814001106,433130,2735,286388,1016593,dart2.dtd,15
541,DB손해보험,2001,12,20020214000093,296623,2735,282639,970780,dart2.dtd,15
542,DB하이텍,2002,9,20021114000035,469154,5448,593383,862011,dart2.dtd,19
543,DB하이텍,2002,3,20020515000196,395577,5417,596730,852512,dart2.dtd,19
544,DL,2002,9,20021113000673,469038,7693,863563,1146172,dart2.dtd,19
545,DL,2002,3,20020515001162,396808,7355,827521,1136648,dart2.dtd,19
546,DL건설,2002,9,20021114000325,469511,4079,440182,781582,dart2.dtd,20
547,DL건설,2002,3,20020515000105,395452,3884,421037,750392,dart2.dtd,19
548,DN오토모티브,2002,9,20021114000689,469971,2073,215829,66177,dart2.dtd,19
549,DN오토모티브,2002,3,20020515000116,395481,2050,214501,62451,dart2.dtd,19
550,DRB동일,2002,9,20021114001101,470539,4300,481170,531612,dart2.dtd,19
551,DRB동일,2002,3,20020515000112,395497,4260,480760,543858,dart2.dtd,19
552,E1,2002,9,20021114000235,469407,3480,373693,249024,dart2.dtd,18
553,E1,2002,3,20020515000605,396069,3126,329680,249114,dart2.dtd,18
554,F&F 홀딩스,2002,9,20021031000058,461905,4210,447003,412184,dart2.dtd,19
555,F&F 홀딩스,2002,3,20020513000113,393447,4251,457810,413993,dart2.dtd,19
556,GS건설,2002,9,20021113000631,468961,7080,779828,509196,dart2.dtd,19
557,GS건설,2002,3,20020515000817,396336,7228,796389,532782,dart2.dtd,19
558,GS글로벌,2002,9,20021115000110,471144,4878,587614,474303,dart2.dtd,19
559,GS글로벌,2002,3,20020514000471,394716,4739,575757,472376,dart2.dtd,18
560,GS리테일,2002,9,20021114000058,469185,4424,476833,179518,dart2.dtd,18
561,GS리테일,2002,3,20020515000102,395475,3978,427790,123079,dart2.dtd,18
562,HDC,2002,9,20021114000194,469360,6335,699866,442812,dart2.dtd,19
563,HDC,2002,3,20020515000231,395621,5637,622372,430392,dart2.dtd,19
564,HL D&I,2002,9,20021114000102,469242,2811,324612,416706,dart2.dtd,19
565,HL D&I,2002,3,20020514000436,394663,2766,319656,422102,dart2.dtd,19
566,HLB글로벌,2002,9,20021114000756,470055,3148,360137,337174,dart2.dtd,19
567,HLB글로벌,2002,3,20020515000641,396121,3131,356713,331338,dart2.dtd,19
568,HL홀딩스,2002,9,20021114000403,469609,4276,459335,610539,dart2.dtd,19
569,HL홀딩스,2002,3,20020515000751,396249,4313,462570,648600,dart2.dtd,19
570,HMM,2002,9,20021114001294,470831,3870,412121,590960,dart2.dtd,19
571,HMM,2002,3,20020515001013,396590,3665,386655,572294,dart2.dtd,19
572,JW중외제약,2002,9,20021114001107,470549,3641,397234,573429,dart2.dtd,19
573,JW중외제약,2002,3,20020515000473,395923,3527,379167,464372,dart2.dtd,19
574,KC그린홀딩스,2002,9,20021114000221,469391,2469,253231,126507,dart2.dtd,19
575,KC그린홀딩스,2002,3,20020515000279,395669,2758,286514,125717,dart2.dtd,19
576,KG스틸,2002,9,20021114000625,469893,4661,498163,637505,dart2.dtd,19
577,KG스틸,2002,3,20020515000830,396346,4587,491573,636934,dart2.dtd,19
578,KG케미칼,2002,9,20021113000183,468270,4419,507804,388053,dart2.dtd,19
579,KG케미칼,2002,3,20020514000662,394943,4425,508557,387026,dart2.dtd,19
580,KH 필룩스,2002,9,20021113000644,468985,3791,396854,361854,dart2.dtd,19
581,KH 필룩스,2002,3,20020514000710,395017,3799,396358,315483,dart2.dtd,19
582,KISCO홀딩스,2002,9,20021114000015,469131,4093,443481,272271,dart2.dtd,19
583,KISCO홀딩스,2002,3,20020514000002,394166,4058,439235,295120,dart2.dtd,19
584,KPX케미칼,2002,9,20021114000063,469191,1902,196806,445196,dart2.dtd,19
585,KPX케미칼,2002,3,20020514000160,394326,1901,196795,437588,dart2.dtd,19
586,KR모터스,2002,9,20021114000615,469882,2375,251544,338786,dart2.dtd,19
587,KR모터스,2002,3,20020515000508,395948,2364,248955,382045,dart2.dtd,19
588,KTcs,2002,9,20021114000895,470243,2852,316185,127812,dart2.dtd,19
589,KTcs,2002,3,20020513000529,394024,1107,130906,99312,dart2.dtd,19
590,KTis,2002,9,20021114000653,469927,2892,300869,121582,dart2.dtd,19
591,KTis,2002,3,20020513000133,393479,2840,294967,106729,dart2.dtd,19
592,LG,2002,9,20021114000075,469209,5308,574087,625920,dart2.dtd,19
593,LG,2002,3,20020521000110,398720,4836,524882,592391,dart2.dtd,20
594,LG디스플레이,2002,9,20021114000605,469867,2896,319960,112312,dart2.dtd,19
595,LG디스플레이,2002,3,20020514000940,395310,3010,330135,111574,dart2.dtd,19
596,LG생활건강,2002,9,20021113000513,468745,2974,325539,460806,dart2.dtd,19
597,LG생활건강,2002,3,20020514000802,395139,2994,325442,394996,dart2.dtd,19
598,LG유플러스,2002,9,20021113000341,468488,4501,488609,53435,dart2.dtd,19
599,LG유플러스,2002,3,20020515000438,395884,4477,493415,167693,dart2.dtd,19
600,LG전자,2002,9,20021114001144,470598,10169,1110700,275780,dart2.dtd,19
601,LG전자,2002,3,20020515001343,397084,8404,918634,337168,dart2.dtd,20
602,LG화학,2002,9,20021114001238,470738,4532,501830,725091,dart2.dtd,19
603,LG화학,2002,3,20020515000531,396003,4404,489641,562461,dart2.dtd,19
604,LS,2002,9,20021122000154,474127,5311,577582,547515,dart2.dtd,20
605,LS,2002,3,20020517000207,397905,5247,574052,536586,dart2.dtd,20
606,LS네트웍스,2002,9,20021112000056,467394,2408,294963,163978,dart2.dtd,18
607,LS네트웍스,2002,3,20020513000153,393492,2377,294496,155801,dart2.dtd,18
608,LX인터내셔널,2002,9,20021119000026,472359,4246,477046,341756,dart2.dtd,19
609,LX인터내셔널,2002,3,20020515001239,396916,4168,470041,320416,dart2.dtd,18
610,MH에탄올,2002,9,20021113000409,468587,2544,274244,521746,dart2.dtd,19
611,MH에탄올,2002,3,20020514000574,394815,2499,273523,544288,dart2.dtd,19
612,NAVER,2002,9,20021118000179,472276,3522,395055,251985,dart2.dtd,20
613,NH투자증권,2002,6,20020814001353,433658,4106,464106,1563345,dart2.dtd,15
614,NH투자증권,2001,12,20020214000292,296990,4070,461751,2073003,dart2.dtd,15
615,NI스틸,2002,9,20021114000061,469189,5002,530454,274356,dart2.dtd,19
616,NI스틸,2002,3,20020515000272,395665,4949,520152,271601,dart2.dtd,19
617,OCI,2002,9,20021114001190,470664,5759,609411,801519,dart2.dtd,19
618,OCI,2002,3,20020521000075,398658,6357,673678,792939,dart2.dtd,20
619,POSCO홀딩스,2002,9,20021114000506,469735,3702,402075,422897,dart2.dtd,19
620,POSCO홀딩스,2002,3,20020514000482,394726,3906,427985,419654,dart2.dtd,19
621,S-Oil,2002,9,20021114001156,470613,6319,651266,335520,dart2.dtd,19
622,S-Oil,2002,3,20020515001112,396724,6289,647663,332780,dart2.dtd,19
623,SBS,2002,9,20021113000463,468659,2024,228729,332915,dart2.dtd,19
624,SBS,2002,3,20020513000298,393684,2071,231933,331249,dart2.dtd,19
625,SGC에너지,2002,9,20021114000393,469599,4537,476524,326460,dart2.dtd,19
626,SGC에너지,2002,3,20020515000323,395756,4621,493333,326043,dart2.dtd,19
627,SG글로벌,2002,9,20021114000430,469643,2652,305228,605670,dart2.dtd,19
628,SG글로벌,2002,3,20020514000451,394687,2657,306366,614928,dart2.dtd,19
629,SG세계물산,2002,9,20021114000292,469475,2110,231611,733332,dart2.dtd,19
630,SG세계물산,2002,3,20020515000345,395754,2090,228523,795345,dart2.dtd,19
631,SHD,2002,9,20021114000531,469767,4641,475150,384929,dart2.dtd,20
632,SHD,2002,3,20020515000709,396187,4234,431742,365483,dart2.dtd,20
633,SH에너지화학,2002,9,20021113000199,468291,4212,443622,389705,dart2.dtd,19
634,SH에너지화학,2002,3,20020514000460,394694,4121,434608,319058,dart2.dtd,19
635,SIMPAC,2002,9,20021114000018,469134,3672,382853,327987,dart2.dtd,19
636,SIMPAC,2002,3,20020513000198,393561,3462,363017,288465,dart2.dtd,19
637,SK,2002,9,20021114000951,470313,3528,377248,249559,dart2.dtd,18
638,SK,2002,3,20020523000006,399336,3571,379200,232782,dart2.dtd,19
639,SKC,2002,9,20021113000298,468424,7261,784900,762585,dart2.dtd,19
640,SKC,2002,3,20020515000662,396134,6805,735952,758979,dart2.dtd,19
641,SK가스,2002,9,20021114000803,470130,2797,298406,424533,dart2.dtd,18
642,SK가스,2002,3,20020515000850,396379,2779,295258,417209,dart2.dtd,18
643,SK네트웍스,2002,9,20021114001195,470674,7246,782130,671419,dart2.dtd,18
644,SK네트웍스,2002,3,20020515001181,396839,7760,839160,667820,dart2.dtd,18
645,SK디스커버리,2002,9,20021114000970,470341,5315,587052,577201,dart2.dtd,19
646,SK디스커버리,2002,3,20020515001204,396867,5314,585148,591575,dart2.dtd,19
647,SK증권,2002,6,20020814001219,433352,5861,601205,830274,dart2.dtd,15
648,SK증권,2001,12,20020214000386,297111,5687,584700,844445,dart2.dtd,15
649,SK텔레콤,2002,9,20021114000952,470316,4565,516935,1074835,dart2.dtd,10
650,SK텔레콤,2002,3,20020515000815,396333,4382,487168,1033694,dart2.dtd,10
651,SK하이닉스,2002,9,20021114000981,470360,6668,709973,970193,dart2.dtd,19
652,SK하이닉스,2002,3,20020515001083,396698,6534,695081,950320,dart2.dtd,19
653,SNT모티브,2002,9,20021114000802,470126,3665,384000,169526,dart2.dtd,19
654,SNT모티브,2002,3,20020515000460,395904,3324,346540,78128,dart2.dtd,19
655,SNT중공업,2002,9,20021113000544,468781,5097,573775,265924,dart2.dtd,19
656,SNT중공업,2002,3,20020514000881,395257,5046,567373,266552,dart2.dtd,19
657,SNT홀딩스,2002,9,20021112000094,467472,2700,299851,191296,dart2.dtd,19
658,SNT홀딩스,2002,3,20020508000584,385923,3139,348679,192795,dart2.dtd,19
659,SPC삼립,2002,9,20021115000001,470949,2216,234791,256837,dart2.dtd,20
660,SPC삼립,2002,3,20020515000948,396489,2198,230761,250813,dart2.dtd,19
661,STX,2002,9,20021114001167,470628,3427,368992,707657,dart2.dtd,19
662,STX,2002,3,20020515001169,396820,3688,398475,690434,dart2.dtd,19
663,SUN&L,2002,6,20020814001374,433674,3342,346389,268618,dart2.dtd,19
664,SUN&L,2001,12,20020208000563,295792,3339,346564,267525,dart2.dtd,19
665,TCC스틸,2002,9,20021114000412,469619,3599,378530,502345,dart2.dtd,19
666,TCC스틸,2002,3,20020514000019,394145,3965,419464,500990,dart2.dtd,19
667,TYM,2002,9,20021111000003,466600,3926,433371,800892,dart2.dtd,19
668,TYM,2002,3,20020514000942,395337,4117,455542,818838,dart2.dtd,19
669,WISCOM,2002,9,20021113000377,468542,4369,482860,170408,dart2.dtd,19
670,WISCOM,2002,3,20020514000647,394937,4139,469108,202733,dart2.dtd,19
671,가온전선,2002,9,20021113000527,468762,3137,336392,284156,dart2.dtd,19
672,가온전선,2002,3,20020514000197,394351,3136,335718,281091,dart2.dtd,19
673,강남제비스코,2002,9,20021113000655,469001,2298,259445,615565,dart2.dtd,19
674,강남제비스코,2002,3,20020514000931,395328,2301,258597,588103,dart2.dtd,19
